SNP	b1	vb1	b2	vb2
rs2041031	-0.014857772631823201	0.00014667627819141298	0.0026	4.3559999999999996e-05
rs2041032	-0.013849546086818846	0.00014648436870128847	0.0033	4.3559999999999996e-05
rs2240488	-0.008699052842759623	0.00014388924941398194	0.0005	4.096e-05
rs16934376	-0.000953737189482071	0.0006073450624636339	-0.0113	0.00021609
rs72870313	-0.03042378409239148	0.0009111535473592853	-0.0218	0.00023104
rs4757538	0.0010519680093354373	0.0006097978204639526	-0.0113	0.00021609
rs149654396	0.0071295685182861295	0.008617951669809415	0.0301	0.00092416
rs147022226	0.21419345712711432	0.051549048945450246	0.0223	0.00099225
rs148317033	0.05779971593858436	0.004722327928786638	0.0027	0.0007672899999999999
rs4757539	-0.008086854210242007	0.00014374585137102105	0.0007	4.225e-05
rs41282938	-0.008467527691552922	0.0009879115624869524	0.0157	0.00026896000000000005
rs75165004	0.014493424716029985	0.000646081955894142	-0.0016	0.000169
rs79878474	0.006497618679847767	0.0003307062547793232	-0.0046	0.00010201
rs35539374	0.01394099919504439	0.0007051300083672681	-0.0018	0.00017423999999999999
rs4756898	-0.0007381239155319499	0.00014641948795490923	0.0027	4.225e-05
rs12275068	-0.0015405155157340166	0.000325399148547028	0.0048	9.604e-05
rs142135824	0.16080708663599488	0.01638935779708619	0.0482	0.0011088900000000002
rs6486378	-0.008087925432184678	0.0001651805141638203	-0.0025	5.041000000000001e-05
rs36001077	0.05787022950859715	0.002012477293057934	-0.033	0.00061504
rs72870320	0.009648417036496049	0.00021184396465952188	0.0067	6.560999999999999e-05
rs41282940	-0.002616650508879923	0.00032700498878462925	0.0054	9.604e-05
rs2355021	-0.0034079433290188986	0.0003279030756674737	0.0043	9.801000000000002e-05
rs183495427	-0.09540863270598327	0.029477764880798788	-0.005	0.0014592399999999999
rs72870321	-0.005575747842396412	0.0003309369745986309	0.0032	9.801000000000002e-05
rs72870323	-0.004434926101549533	0.00032982339374563313	0.004	9.801000000000002e-05
rs2108333	0.0010002457516358615	0.00014453292050919781	0.0035	4.225e-05
rs147140342	0.16966693429462124	0.0293891675476314	0.0575	0.0009985600000000001
rs6486379	0.0015909310411580376	0.00014504310086239794	0.0027	4.225e-05
rs74690518	-0.01075427006382103	0.0012279144210750987	0.0204	0.0003459599999999999
rs886817	-0.005239033990694996	0.000329998465343941	0.0033	9.801000000000002e-05
rs16934382	-0.0019431130848478664	0.000712415556036973	-0.0291	0.00019044
rs733126	-0.004677784743769258	0.00033052239713525446	0.0029	0.00010201
rs2041027	-0.0004414056383696799	0.00014387327030994848	0.0036	4.225e-05
rs732983	0.0018564417315616523	0.00014363484480850116	0.0026	4.225e-05
rs12287965	0.009911045630447778	0.0004123075960106969	0.006	0.00012544
rs878547	0.0006916366608149676	0.0001436826682515727	0.0023	4.225e-05
rs2883581	-0.0013015877553225618	0.00014155077928852615	0.0044	4.096e-05
rs11024319	3.4163862357577584e-05	0.00014887365959024318	0.0039	5.041000000000001e-05
rs878545	-0.007218378128612704	0.00032893729203577085	0.0029	0.00010201
rs10766409	0.0008078156304366328	0.00014364969595086126	0.0024	4.096e-05
rs17715430	-0.0010605797792460259	0.0006169229624171409	-0.01	0.00021609
rs72870330	-0.006185902205983839	0.00033435059792359347	0.0034	9.801000000000002e-05
rs7109635	0.004955662481897883	0.002369779203655448	0.017	0.0006969599999999999
rs35176543	0.0074979914080423055	0.00041177596287325505	0.0061	0.00012544
rs2237959	0.0016174946916355855	0.00014355495623974193	0.0048	4.4890000000000006e-05
rs142745695	0.04444549569590657	0.017148724860354018	0.0322	0.0011971599999999998
rs2237958	-0.0018867425853734139	0.00014152036432679206	0.0041	4.096e-05
rs17715485	-0.014558043599309681	0.0008950799361203373	-0.0045	0.00020449000000000002
rs2237956	-0.0013578006869422992	0.0001586479725614482	0.0011	4.624e-05
rs4757540	-0.0021374111786797477	0.00014147509643213396	0.0044	4.096e-05
rs117175979	0.04444549569590657	0.017148724860354018	0.0316	0.00118336
rs972676	-0.0038399265048320638	0.00014150727642683322	0.0016	4.225e-05
rs187564675	-0.0192925507728035	0.014966350680747259	0.0353	0.0019359999999999998
rs113743484	0.04161871986425955	0.0009727592494011272	-0.0109	0.00028223999999999995
rs7111978	-0.006262003947408085	0.00015028820483566869	0.0016	4.3559999999999996e-05
rs10741729	-0.007838312994201645	0.0001506091545379647	0.0026	4.4890000000000006e-05
rs7112757	-0.004296905067659473	0.0003542417092355418	0.0045	0.00010816
rs7102246	-0.007711874258087706	0.00014046181182841226	0.0042	4.096e-05
rs7113935	-0.0011976837526736994	0.00014145730348519205	0.0052	4.096e-05
rs7102602	-0.008023352014196154	0.0001404955812101035	0.0042	4.096e-05
rs7106302	-0.009194446484084738	0.0001404958822451279	0.004	4.096e-05
rs12270598	-0.0052621312080495634	0.0003544538688845613	0.0042	0.00010816
rs2237955	-0.004605079487580535	0.0001402883958590998	0.0025	4.096e-05
rs117733021	0.014430157981255558	0.0007109295983057874	0.017	0.00022201
rs7933452	-0.00501940124474898	0.00014027553163342924	0.0028	4.096e-05
rs12273896	-0.005062250643269091	0.0003549375568687112	0.0046	0.00011025000000000001
rs7125811	-0.005380864008682658	0.0001484724595423776	0.0007	4.3559999999999996e-05
rs41274346	0.05265906939762085	0.0009727375316643706	-0.0089	0.00028223999999999995
rs1859819	-0.0020094864976389635	0.0001418861549157179	0.006	4.225e-05
rs182059507	0.1642342580175115	0.006132059946403113	0.0334	0.00185761
rs75023212	-0.1538763157397672	0.004861148548362829	0.0224	0.00093025
rs2073582	0.0012900523582017407	0.00014084958956285008	0.001	4.225e-05
rs4756899	0.01640357708182157	0.00032737514067520074	-0.0079	0.00010404000000000001
rs12363288	0.07086758035733141	0.012188786172396177	0.006	0.0010562500000000001
rs72870354	0.016747591413625487	0.0003248525735710125	-0.0073	0.00010609000000000001
rs72870355	0.01697955981268727	0.00032559191155160267	-0.0078	0.00011236
rs117987824	0.04275006885618843	0.0013332396152937892	-0.013	0.00027225000000000003
rs12282938	0.016107542071485015	0.0009635876104660661	0.0274	0.00031329000000000003
rs12360902	-0.009641672883689343	0.0001487274616576394	0.004	4.225e-05
rs76186800	0.014851004624542107	0.00032641343935652036	-0.0073	0.00010609000000000001
rs58569858	0.016472667310024287	0.0003241758060706449	-0.0062	0.00010609000000000001
rs7945214	0.01515377126715885	0.0002074566755503428	-0.0081	6.4e-05
rs1859820	0.0036355066686127083	0.0003990130641688043	-0.0078	0.00012099999999999999
rs1859821	0.003828890896362456	0.0004018641346522105	-0.0086	0.00012544
rs1859822	0.01603479541517902	0.0003280544384754269	-0.007	0.00010609000000000001
rs1859823	0.01570942751604141	0.0003254497008987967	-0.0062	0.00010609000000000001
rs7482959	-0.009268205954949128	0.0001404681445427399	0.0006	4.225e-05
rs75290676	-0.09449111923053388	0.004024398432955481	0.0171	0.00050625
rs56878728	0.004042142596479037	0.00039766352977454317	-0.0079	0.00012099999999999999
rs117519441	-0.08847599356661172	0.10216890178629942	-0.0402	0.00218089
rs143453047	0.1863802862418077	0.025380634023035448	0.0601	0.00100489
rs2214944	-0.009425295825766872	0.00014038141384258547	0.0012	4.225e-05
rs7102164	0.010461285931610848	0.00020120839454027057	-0.009	6.4e-05
rs7119071	-0.0035674113713427425	0.0001410283835089112	0.0015	4.225e-05
rs78865867	0.0020028941029081202	0.0004043871053958932	-0.0069	0.00012321
rs10766410	-0.01004636374264468	0.00014441265145247021	0.0045	4.225e-05
rs11823045	-0.17847490755710407	0.003314384773757884	0.0188	0.0008761600000000001
rs141597314	-0.039569281939034355	0.0029149217116756624	0.0157	0.0005428900000000001
rs7951242	-0.011415223522801865	0.00016123133734742844	-0.0023	4.9000000000000005e-05
rs117949291	0.14432897061618366	0.05649935664192409	-0.0006	0.005685159999999999
rs4757543	-0.01615520289165307	0.00014879436664861517	0.0061	5.329e-05
rs188778961	-0.47182586539420884	0.053066294961812394	-0.0209	0.00156025
rs7119889	0.012429503428608105	0.00016943056936621683	0.0037	5.041000000000001e-05
rs4757544	0.03130443973662006	0.0002539780811726131	-0.0034	7.568999999999999e-05
rs113621001	0.03169596174806699	0.040550705279684886	0.0315	0.0026522499999999997
rs61978648	-0.10943535857855478	0.04242635276812464	-0.0011	0.004502410000000001
rs61611064	0.01299922676535707	0.0002889700674968613	-0.0111	8.281e-05
rs147843540	0.13640191046958572	0.019757833924300344	0.0094	0.0011560000000000001
rs7130051	-0.016630465464496022	0.00036946711372349504	0.0152	7.921e-05
rs7130190	-0.012656248930560807	0.00037912576802916345	0.0161	8.099999999999999e-05
rs148294927	0.02272979241548099	0.001947944059763812	-0.0133	0.00064009
rs10832798	-0.0070038620706144765	0.00024627560571948494	0.0045	4.9000000000000005e-05
rs10832799	-0.00804554862349074	0.0002256473258336317	0.0045	5.041000000000001e-05
rs138907202	-0.04941198417169045	0.007937885986851042	-0.0395	0.0019359999999999998
rs4757545	-0.011205180838852635	0.0003776491084765991	0.0192	8.099999999999999e-05
rs2108334	-0.015286572350787692	0.0003127452453637154	0.0079	7.055999999999999e-05
rs11024322	-0.011380177642615629	0.00037881912366476383	0.0168	8.281e-05
rs80052718	-0.06266079732887701	0.0009733032227894776	-0.0242	0.00023716
rs78781832	-0.002744950400699329	0.0010602636044375504	-0.031	0.00033856
rs757985	-0.01818909476466481	0.0002490376105501848	0.0044	7.396e-05
rs4757547	-0.021329764856850432	0.0003147883768354837	0.0143	8.648999999999998e-05
rs78079024	0.39296017992635945	0.10448266815202482	0.0564	0.0023328900000000002
rs116351876	0.4087729373992176	0.11306063967361776	0.0502	0.002304
rs11605447	-0.0006190275485760924	0.0010614822878009045	-0.0328	0.00033856
rs145842967	-8.41845558088505e-05	0.007087039436733466	0.0346	0.0016646400000000002
rs10832801	0.00892471472134282	0.00019549650455656786	-0.0096	5.329e-05
rs1023544	-0.017440800686949903	0.00031212068016181705	0.0145	8.099999999999999e-05
rs2355023	0.013341437291640482	0.00016735365547152867	-0.0007	4.761e-05
rs16934397	0.19439410946205138	0.06216001822431189	0.0455	0.002304
rs11024323	0.0154899535305708	0.00015507053818356246	-0.0009	4.624e-05
rs16934402	0.3152654725628472	0.06725119203342471	0.0552	0.00232324
rs7112749	-0.008319175759126106	0.0009299762712635692	-0.0221	0.00030976
rs10832802	0.002508278422157354	0.00014320854342377394	-0.0052	4.225e-05
rs75131762	0.05140201360976179	0.0014918827078584888	0.0117	0.00050625
rs2240490	0.003012931671466951	0.00014272117117075742	-0.0051	4.096e-05
rs2240491	0.003544365084214247	0.00014260971306466035	-0.0046	4.225e-05
rs7117519	-0.01334263622134269	0.0008921777452986501	-0.0234	0.00030976
rs7117645	-0.015887572162497372	0.000923514916511591	-0.0221	0.00030976
rs7106548	0.002633865568270164	0.00014281177910561708	-0.0042	4.225e-05
rs4562808	0.0016591166871345936	0.0001428811478755984	-0.0046	4.096e-05
rs1076312	0.0027503084058572106	0.000142618188689088	-0.004	4.096e-05
rs757986	0.0023191172529742816	0.00014290319994268727	-0.0039	4.096e-05
rs757987	0.0023292058782802875	0.0001428210023483763	-0.004	4.096e-05
rs740324	-0.017404007786990253	0.0009222267623036337	-0.0193	0.00031329000000000003
rs7950303	-0.015333753789106612	0.0009326453482703512	-0.0196	0.00031329000000000003
rs4757548	0.006757178419715282	0.000147647120877391	-0.0012	4.225e-05
rs16934406	0.027333354939467064	0.000198591900069373	-0.0113	5.776e-05
rs11024326	-0.008317944153848398	0.0001685475920793884	-0.0043	5.329e-05
rs7104990	0.003966905526295803	0.00014319790025735368	-0.004	4.096e-05
rs4756901	0.007905419778175637	0.0001479187263175634	-0.001	4.225e-05
rs4756902	0.007665416081507675	0.00014771541025507802	-0.0011	4.225e-05
rs76795280	-0.019792417831770482	0.0009260546911697687	-0.0194	0.00031329000000000003
rs16934410	0.006505036787365434	0.00014272621398888326	-0.0041	4.096e-05
rs10832804	0.0058469583328873	0.00014326195116762402	-0.004	4.225e-05
rs78684719	-0.015330594491093552	0.0009179456304986329	-0.0169	0.00031329000000000003
rs7949897	-0.018821616960656852	0.0009162467058452449	-0.018	0.00031329000000000003
rs7127834	0.009589784975969814	0.00014980963202903595	-0.0025	4.225e-05
rs6486380	0.006837789599447571	0.0001431024358910808	-0.0048	4.096e-05
rs7949484	-0.018312532290935015	0.000845456941893719	-0.0142	0.00030976
rs7949599	-0.017020091509332504	0.0009145671624933653	-0.0172	0.00031329000000000003
rs2355466	0.010410422009956398	0.0001481147050631218	-0.0019	4.225e-05
rs56062238	0.02034221747457309	0.016023774788304693	-0.0087	0.0009672099999999999
rs114425694	-0.016182668950809657	0.000912891499303019	-0.0175	0.00031329000000000003
rs7118838	-0.0171703043072745	0.0009112484632327626	-0.0174	0.00030976
rs7122124	0.008352212471733988	0.00014318325213460637	-0.0047	4.225e-05
rs11024327	-0.020940356581655876	0.00026411879046856157	0.0106	7.225000000000001e-05
rs7105953	0.009482882062073317	0.00014325222848993868	-0.0047	4.096e-05
rs117928268	-0.11074497767113467	0.012671687186642057	0.0069	0.0012110399999999998
rs56136656	-0.01347818993919564	0.00023667685187680774	0.0043	6.560999999999999e-05
rs76025631	-0.01583578184052983	0.0009302713642835249	-0.0221	0.00031684
rs10832806	0.008177519966556551	0.0001513077610165663	-0.0104	4.3559999999999996e-05
rs7937487	0.010709964414648724	0.00015501623306951967	-0.0066	4.4890000000000006e-05
rs143811078	-0.0452924013622985	0.008382370904637629	-0.0034	0.00089401
rs146444959	-0.11311102325157153	0.012411409076525161	0.0088	0.0010497599999999998
rs10832807	-0.012322613685178905	0.00023893022221364594	0.0028	6.560999999999999e-05
rs10766411	-0.011373091438910679	0.00023716798424925517	0.004	6.560999999999999e-05
rs10766412	-0.015749890114558063	0.00020249614289365078	-0.002	5.776e-05
rs10832808	-0.012185683781287664	0.00023541820419385482	0.0038	6.560999999999999e-05
rs2214945	0.006891783805456894	0.00014768758735719017	-0.0107	4.3559999999999996e-05
rs77817945	-0.02023111354031555	0.0009356451994672472	-0.022	0.00031329000000000003
rs10832809	-0.014927711634904904	0.00020250488199744938	-0.002	5.776e-05
rs10832810	-0.011492010754968206	0.00023871499455515948	0.0027	6.560999999999999e-05
rs10832811	-0.014157163184658688	0.0002041234120771045	-0.0007	5.929e-05
rs75210696	-0.018032382602047765	0.0009154059003722662	-0.0225	0.00031329000000000003
rs10832812	-0.010480554018856848	0.00023553435167661394	0.0033	6.560999999999999e-05
rs10832813	-0.010977542776273344	0.00023545743279409966	0.0033	6.560999999999999e-05
rs10832814	-0.01075045026419148	0.0002354577787426744	0.0033	6.560999999999999e-05
rs7924620	-0.011762148542478574	0.00023566170974135363	0.0037	6.724000000000001e-05
rs7940163	-0.010598801495988365	0.00023540130110923736	0.0034	6.724000000000001e-05
rs77257362	-0.015177769431560998	0.0009559382468717477	-0.0279	0.00055225
rs7106021	-0.01390093171331908	0.00020206864422665134	-0.0022	5.776e-05
rs10832815	-0.010570118287774245	0.00023535381964888758	0.0036	6.724000000000001e-05
rs117179999	-0.041836811999947286	0.03463574656948788	0.0332	0.00207025
rs11024329	-0.009624929328986963	0.00023564597012174998	0.0038	6.724000000000001e-05
rs11024330	-0.01118731730229614	0.0002398260957504427	0.0025	6.724000000000001e-05
rs11604368	-0.018525619511888896	0.0008771843041615403	-0.0259	0.00030625000000000004
rs145221757	0.029002916548715268	0.014268751718890233	0.0294	0.0012460899999999998
rs11604413	-0.01941263494635382	0.000912047042265882	-0.023	0.00031329000000000003
rs7947947	0.03379676170824739	0.0002572156830156574	-0.0141	7.396e-05
rs75755260	-0.01749305688139977	0.0494062568607547	0.0262	0.0011088900000000002
rs7116393	0.009253629224001452	0.00014786142069670019	-0.01	4.225e-05
rs78910380	0.22033386706421346	0.06744677583667835	0.041	0.00121801
rs117853495	-0.021247147004932056	0.0015170913619529953	0.01	0.00039601
rs10832816	0.012442101885915434	0.00015520918090634116	-0.0058	4.4890000000000006e-05
rs11825556	0.009364082093888046	0.00014804723709152504	-0.009	4.225e-05
rs720459	0.009381308854087745	0.00014786146591536908	-0.0096	4.3559999999999996e-05
rs720460	0.012926171427168889	0.00015594634676311138	-0.0049	4.4890000000000006e-05
rs734640	0.01177963885319301	0.00015551349047147875	-0.0064	4.4890000000000006e-05
rs60370273	0.00736637777457459	0.0019157540070851638	-0.0109	0.00034224999999999994
rs734641	0.03254242006620353	0.0002571115474601915	-0.0133	7.396e-05
rs757982	0.007218333743777532	0.00014792189760472335	-0.0097	4.225e-05
rs11024332	0.031565827993424694	0.0002550590477602019	-0.0137	7.396e-05
rs1108626	0.011833706541061466	0.000155557959717068	-0.0065	4.4890000000000006e-05
rs75133799	0.039870770483210194	0.005445519549019833	0.0072	0.00083521
rs11024333	0.033555453463282876	0.0002565173298853727	-0.0136	7.396e-05
rs875696	-0.022692775293966478	0.0008868808608070614	-0.0234	0.00031329000000000003
rs875695	-0.02360429825087771	0.0008853342760944806	-0.0237	0.00031329000000000003
rs11024334	0.006459416285575585	0.0005243006256233046	0.0044	0.00015376
rs146781877	0.03836345393858036	0.014354654571545276	0.0294	0.0012250000000000002
rs7936484	0.03274165079905701	0.00025633890209823964	-0.0133	7.396e-05
rs7938781	0.033616927468166094	0.00025691822952127386	-0.0134	7.396e-05
rs7118411	-0.020787929960861498	0.0008857061676958512	-0.0252	0.00030625000000000004
rs7118953	0.022621063737699305	0.00021599114039494763	-0.0172	6.4e-05
rs117718159	-0.03357296843869099	0.001084013387559903	-0.0271	0.0003920400000000001
rs7126777	0.021916065020949553	0.00021585503381834923	-0.0168	6.4e-05
rs11024335	0.022434521628623822	0.00021590829331127802	-0.0169	6.4e-05
rs757983	0.022590624140656237	0.00021569041486230932	-0.0172	6.4e-05
rs757984	0.023772778272195014	0.0002143358439485848	-0.0152	6.4e-05
rs80080197	-0.02181813804094882	0.0009091556749563595	-0.0228	0.00031684
rs16934477	-0.01685966548498963	0.0008672552247767988	-0.0095	0.00027225000000000003
rs16934481	-0.017840805744133558	0.000861320219240625	-0.0222	0.00030625000000000004
rs141695208	-0.04566079419434975	0.004627889987074995	0.044	0.00140625
rs73418086	0.061894030416338806	0.006995746897696627	-0.0482	0.0010497599999999998
rs7129066	-0.017822377723391132	0.00024748457394652357	0.0006	6.889e-05
rs12272104	-0.018428087663119538	0.00024897126286952304	0.0015	6.889e-05
rs112175365	-1.2614824033050445	0.19416921578092713	-0.0127	0.00204304
rs7102480	-0.018668900555066467	0.0008885311569593521	-0.02	0.00030976
rs137990492	-0.0749380651223475	0.02145575885844496	0.0485	0.0011289599999999998
rs11024337	0.032563740434656846	0.00024903456076353226	-0.0139	7.225000000000001e-05
rs7107432	0.0222238547797128	0.00021228936625363004	-0.0169	6.560999999999999e-05
rs11603536	-0.01896511587421339	0.0008850149822310576	-0.0208	0.00030976
rs67282144	-0.00040701062774277044	0.00041414412773891024	0.002	5.329e-05
rs11024338	0.02289093648002978	0.0002127452263178464	-0.0172	6.4e-05
rs16934491	-0.020258218063472357	0.0008909365685067406	-0.0199	0.00031329000000000003
rs116976031	0.13753814231545355	0.0389051395934316	-0.0323	0.0017222500000000003
rs11024339	0.02308722430466745	0.00021302977188554777	-0.0171	6.4e-05
rs1476699	-0.02451165561794613	0.00014878846779929945	0.0002	4.3559999999999996e-05
rs10741730	-0.014818371324321128	0.0002276614641109178	-0.0	6.4e-05
rs71484776	0.047150622456453135	0.004021730040591166	0.0158	0.00052441
rs75659765	-0.018381055314631026	0.0009407025658070728	-0.0179	0.00033124
rs143137624	0.057291676504355765	0.015736967171262804	-0.0186	0.0009548100000000001
rs7127953	-0.021291958132075642	0.0009005885217245707	-0.021	0.00030976
rs145249122	0.02364805113655672	0.20289535512279425	-0.0162	0.00150544
rs61880560	-0.01862199244572852	0.0002451299767027116	-0.002	7.744e-05
rs740318	0.04046620875376668	0.0002487364510739315	-0.0151	7.568999999999999e-05
rs117380920	-0.09457461511887293	0.041526566885637876	-0.0142	0.00116964
rs2041028	0.010063153337577561	0.00014838941964773555	-0.0148	4.3559999999999996e-05
rs193083374	-0.15044270077851485	0.024446209968501036	0.0061	0.0012460899999999998
rs7111528	0.012256818694123811	0.00014867931929120077	-0.015	4.3559999999999996e-05
rs731783	0.011683032964000865	0.00014856857906503387	-0.0147	4.3559999999999996e-05
rs150041935	-0.004428038126295752	0.001960752164792879	0.0172	0.00237169
rs11024342	-0.023279688349762975	0.0007539933222973038	-0.0255	0.00029584
rs1003491	0.011339636226596799	0.0001485133486056262	-0.0147	4.3559999999999996e-05
rs77217986	-0.019240598163903305	0.0009407767242590289	-0.0228	0.00030976
rs76583012	-0.01494855601690171	0.0008931226669286234	-0.0232	0.00030976
rs4757551	-0.013611790982899274	0.0002376343051680067	-0.0029	6.724000000000001e-05
rs4757552	-0.011088248676307125	0.00024814411745771646	-0.0013	7.055999999999999e-05
rs145934573	0.003943177918642313	0.0026708141618788225	0.007	0.0006200099999999999
rs149671875	0.0008008807135477286	0.007259052934956076	0.0002	0.00245025
rs75413267	-0.01662771411510402	0.000900510534222172	-0.0227	0.00030976
rs12361934	-0.012054088505312081	0.00024310696706890934	-0.0008	6.889e-05
rs140421989	-0.03373873179868203	0.009794978913111199	-0.0037	0.0011560000000000001
rs150405687	-0.014719691598264858	0.0008313921679904344	-0.0197	0.00030976
rs61880561	-0.012311271531972194	0.00024011429543173668	-0.0007	6.889e-05
rs117542870	0.3364414101651503	0.16646856211561617	0.069	0.00231361
rs11024345	-0.013199390360322978	0.00023995323824205176	-0.0008	6.889e-05
rs187918312	0.08563906473913178	0.019265199176737982	-0.0043	0.00127449
rs117912949	0.05673342305846132	0.005157316602996875	-0.006	0.0011764899999999999
rs113252140	-0.015199855197668937	0.0009171587419096668	-0.0191	0.00030625000000000004
rs143440439	-0.048762232519102874	0.0038070028173071563	0.02	0.00092416
rs140618220	0.03944072314177411	0.013648498057325438	0.0258	0.0010890000000000001
rs61880562	-0.012593003935755801	0.00024272444715710948	-0.0009	6.889e-05
rs11024346	-0.013543138088979141	0.00020430555543017115	-0.0045	5.929e-05
rs11823537	-0.018327046920205852	0.0008709671658755859	-0.0184	0.00030625000000000004
rs73418092	-0.027948928886631252	0.002799842126016096	-0.0243	0.0005428900000000001
rs7395804	-0.014554301029002563	0.00020614073183654525	-0.0047	6.241000000000001e-05
rs7110462	-0.013191626620391753	0.0002042646897708945	-0.0042	6.241000000000001e-05
rs10832818	-0.013424963168786937	0.00024357198158293949	-0.0002	6.889e-05
rs7112338	-0.011685009738428944	0.00020490783483146602	-0.0041	6.241000000000001e-05
rs7126297	-0.011755337146177443	0.00024410271222165137	-0.0002	6.889e-05
rs79157408	0.046202499796024823	0.0007738271755701329	-0.0228	0.00015625000000000003
rs61880563	-0.013825009989112697	0.0002438102008582796	0.0001	7.055999999999999e-05
rs77183621	-0.007908940624841015	0.0009210597571231597	-0.0195	0.00030625000000000004
rs7939102	-0.13912842634887027	0.02608687222785125	-0.015	0.006448089999999999
rs11607051	-0.00568033820849074	0.0009266700142919613	-0.0196	0.00030976
rs11607120	-0.005827508661815104	0.0009279742287556284	-0.0192	0.00030625000000000004
rs2058003	-0.01381382482643131	0.00024193803480968397	-0.0068	7.055999999999999e-05
rs7114549	0.05509120958630554	0.025513980955499803	-0.0221	0.00633616
rs72871849	-0.014798037627482314	0.0002542252653008996	-0.0064	7.055999999999999e-05
rs11608226	-0.004623861129861549	0.0009315030878560717	-0.0193	0.00030625000000000004
rs76678913	-0.13532531394660288	0.026003220352663815	-0.0528	0.006658560000000001
rs11606130	-0.004460101291980155	0.0009319422734525941	-0.0192	0.00030625000000000004
rs61743165	-0.004667689520426161	0.0009319421405945147	-0.0178	0.00030275999999999995
rs12277962	-0.015172089716747415	0.00025452460398985916	-0.0074	7.225000000000001e-05
rs11024349	-0.014219546041323807	0.00025492127500059073	-0.0077	7.225000000000001e-05
rs11024350	0.03130715256526507	0.00031502079185432696	-0.0212	9.025e-05
rs7948744	-0.05269998219056433	0.025705232049051615	-0.009	0.006272640000000001
rs10832820	0.031851034361914936	0.0003150710933755708	-0.0225	9.025e-05
rs12793054	0.01099590248014683	0.0014248881996351593	0.0023	0.00024024999999999999
rs76652921	-6.629830619689634e-05	0.0009081540092102111	-0.0182	0.00030625000000000004
rs740320	-0.011018240829510563	0.0002539602646161239	-0.0064	6.560999999999999e-05
rs74480704	-0.0024299018629551	0.0009342072012329681	-0.0183	0.00030275999999999995
rs10832821	-0.013233724914501173	0.0002561906465889805	-0.0069	6.889e-05
rs10832822	-0.013244751458278081	0.0002579263052331053	-0.0067	6.724000000000001e-05
rs60504216	0.18564034424656345	0.026140244483745297	-0.0042	0.00602176
rs4757556	-0.014306597981027052	0.0002141221111639801	-0.0113	6.241000000000001e-05
rs11024353	-0.0037195752025885147	0.0009174659470996636	-0.0186	0.00030625000000000004
rs55858137	-0.0009867935066676817	0.0009333564251564759	-0.0186	0.00030625000000000004
rs12290375	-0.012554292637233806	0.00025985591667455237	-0.0072	6.889e-05
rs56254591	-0.0009021032841053335	0.0009351224765224109	-0.0184	0.00030625000000000004
rs11827077	0.10709136465350359	0.02408855363022407	0.0335	0.00549081
rs10832823	-0.013035997618006027	0.00026010181772354247	-0.0072	6.889e-05
rs7928233	0.20022444956857455	0.02276972726495929	0.0083	0.005821690000000001
rs11024354	-0.01168959704321705	0.00026068854551293606	-0.0044	7.568999999999999e-05
rs7944097	-0.011877605728631693	0.00021977380572430234	-0.0076	6.889e-05
rs12281125	-0.013641664059614778	0.00021369051242293562	-0.0109	6.724000000000001e-05
rs12422210	-0.008040178594726914	0.00025672613201921005	-0.0077	7.568999999999999e-05
rs10832824	0.00521178358719475	0.00016072291265800556	-0.0207	4.624e-05
rs2023483	0.005338480771941996	0.00016659973469958082	-0.0228	4.761e-05
rs2023484	0.00245584806792117	0.00023383628844790257	-0.0226	6.560999999999999e-05
rs7930435	0.0036129747453586027	0.00035856930629169957	-0.0327	0.00010404000000000001
rs140771924	0.025114342592421353	0.0499241875617005	0.0485	0.00316969
rs146753764	-0.9587343531439789	0.251616350393552	0.0125	0.0014899600000000002
rs7123339	0.004747196358558067	0.0003298095486475767	-0.0287	0.00010201
rs139141872	-0.080286984802991	0.00678219317670294	0.0339	0.00110224
rs75849837	-0.03363862729952905	0.0025649493156218684	-0.0207	0.00050176
rs2021740	-0.0021679742691343433	0.0007989461695915765	-0.0256	0.000225
rs11024356	0.029264595612277643	0.00019442089743926106	-0.0052	5.4760000000000004e-05
rs35734300	-0.4492401032617964	0.18382316890236822	-0.0379	0.0011628099999999998
rs11024357	0.024009594319006376	0.00019695688221371428	-0.0032	5.625e-05
rs11024358	0.024617176069106208	0.00019772109193756519	-0.0025	5.625e-05
rs10832825	0.02520511629021428	0.00019715151429243385	-0.0026	5.625e-05
rs10832826	0.02435319707955342	0.00019604825124585845	-0.0023	5.625e-05
rs10832827	-0.04322993268356808	0.004324239295755792	0.0077	0.0007182400000000001
rs3903112	-0.023215552767937277	0.0002539907012381659	-0.0259	7.568999999999999e-05
rs879241	0.006336989501426611	0.00014619672900043903	-0.0174	4.225e-05
rs10766413	0.025485786470014683	0.0001972578372192464	-0.0026	5.625e-05
rs10832828	0.025328308478615655	0.00019723322704325225	-0.0027	5.625e-05
rs10832829	0.02538030427675426	0.00019725557072211526	-0.0027	5.625e-05
rs11024359	0.010508059632628975	0.00014461754231181122	-0.0154	4.225e-05
rs10832830	0.02976960616736829	0.00019348061494772298	-0.0011	5.4760000000000004e-05
rs10832831	0.0263635741738475	0.00019408085546134934	-0.003	5.4760000000000004e-05
rs7107666	0.01344750769298023	0.00014462541793008806	-0.0179	4.225e-05
rs11820817	-0.31092958530621573	0.24709813480935872	0.029	0.0018489999999999997
rs10832832	0.024304152687536072	0.0001970680919964554	-0.0022	5.776e-05
